id,drill_pack_id,pack_name,contrast_type,word_1_en,word_2_en,target_phoneme_en,contrast_phoneme_en,position,ipa_1,ipa_2,frequency_rank,difficulty,tier,clinical_note_en,source_row_id,source_language,target_language,translation_status,word_1_es,word_2_es,target_phoneme_es,contrast_phoneme_es,clinical_note_es
drill_401,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chip,ship,/tʃ/,/ʃ/,Initial,/tʃɪp/,/ʃɪp/,1,3,2,Stop burst before frication is key CI cue,drill_401,en,es,machine_translated,chip,barco,,,Detener la ráfaga antes de la fricción es una señal clave de CI
drill_402,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chin,shin,/tʃ/,/ʃ/,Initial,/tʃɪn/,/ʃɪn/,1,3,2,Short vowel with nasal coda,drill_402,en,es,machine_translated,mentón,espinilla,,,Vocal corta con coda nasal
drill_403,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chair,share,/tʃ/,/ʃ/,Initial,/tʃɛr/,/ʃɛr/,1,3,2,Common words with R-colored vowel,drill_403,en,es,machine_translated,silla,compartir,,,Palabras comunes con vocal de color R
drill_404,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,cheat,sheet,/tʃ/,/ʃ/,Initial,/tʃiːt/,/ʃiːt/,1,3,2,Long vowel with voiceless stop coda,drill_404,en,es,machine_translated,engañar,hoja,,,Vocal larga con coda oclusiva sorda
drill_405,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,cheese,she's,/tʃ/,/ʃ/,Initial,/tʃiːz/,/ʃiːz/,1,3,2,Long vowel with sibilant coda,drill_405,en,es,machine_translated,queso,ella es,,,Vocal larga con coda sibilante
drill_406,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chew,shoe,/tʃ/,/ʃ/,Initial,/tʃuː/,/ʃuː/,1,3,2,Back rounded vowel open syllable,drill_406,en,es,machine_translated,masticar,zapato,,,Sílaba abierta de vocal redondeada hacia atrás
drill_407,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chose,shows,/tʃ/,/ʃ/,Initial,/tʃoʊz/,/ʃoʊz/,1,3,2,Diphthong with sibilant coda,drill_407,en,es,machine_translated,eligió,muestra,,,Diptongo con coda sibilante
drill_408,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chop,shop,/tʃ/,/ʃ/,Initial,/tʃɑp/,/ʃɑp/,1,2,1,Open vowel common words,drill_408,en,es,machine_translated,cortar,comercio,,,Palabras comunes de vocal abierta
drill_409,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chuck,shuck,/tʃ/,/ʃ/,Initial,/tʃʌk/,/ʃʌk/,2,3,2,Schwa vowel with velar stop,drill_409,en,es,machine_translated,arrojar,vaina,,,Vocal Schwa con parada velar
drill_410,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chore,shore,/tʃ/,/ʃ/,Initial,/tʃɔːr/,/ʃɔːr/,1,3,2,R-colored vowel context,drill_410,en,es,machine_translated,faena,costa,,,Contexto vocal de color R
drill_411,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chain,Shane,/tʃ/,/ʃ/,Initial,/tʃeɪn/,/ʃeɪn/,1,3,2,Diphthong with nasal coda,drill_411,en,es,machine_translated,cadena,shane,,,Diptongo con coda nasal
drill_412,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chap,shap,/tʃ/,/ʃ/,Initial,/tʃæp/,/ʃæp/,2,3,2,Open vowel with voiceless stop,drill_412,en,es,machine_translated,cap,dar forma,,,Vocal abierta con parada sorda
drill_413,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,charm,sham,/tʃ/,/ʃ/,Initial,/tʃɑːrm/,/ʃæm/,1,4,3,Near-minimal with vowel and coda difference,drill_413,en,es,machine_translated,encanto,impostor,,,Casi mínimo con diferencia de vocales y codas
drill_414,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chalk,shock,/tʃ/,/ʃ/,Initial,/tʃɔːk/,/ʃɑk/,1,3,2,Near-minimal with back vowel,drill_414,en,es,machine_translated,tiza,choque,,,Casi mínimo con vocal posterior
drill_415,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,change,shange,/tʃ/,/ʃ/,Initial,/tʃeɪndʒ/,/ʃeɪndʒ/,1,4,3,Complex coda with nasal cluster,drill_415,en,es,needs_pack_redesign,cambiar,cambiar,,,El contraste /tʃ/ vs /ʃ/ no es panregional en español; rediseñar el pack
drill_416,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,cheer,sheer,/tʃ/,/ʃ/,Initial,/tʃɪr/,/ʃɪr/,1,3,2,R-colored vowel true minimal pair,drill_416,en,es,machine_translated,alegría,escarpado,,,Par mínimo verdadero de vocal de color R
drill_417,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chest,shed,/tʃ/,/ʃ/,Initial,/tʃɛst/,/ʃɛd/,1,3,2,Near-minimal with different codas,drill_417,en,es,machine_translated,pecho,cobertizo,,,Casi mínimo con diferentes codas
drill_418,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,cheek,sheik,/tʃ/,/ʃ/,Initial,/tʃiːk/,/ʃiːk/,2,3,2,Long vowel with velar stop,drill_418,en,es,machine_translated,mejilla,jeque,,,Vocal larga con parada velar
drill_419,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,cheap,sheep,/tʃ/,/ʃ/,Initial,/tʃiːp/,/ʃiːp/,1,2,1,High frequency pair for everyday use,drill_419,en,es,machine_translated,barato,oveja,,,Par de alta frecuencia para uso diario
drill_420,drill_pack_21,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,Affricate,chief,sheaf,/tʃ/,/ʃ/,Initial,/tʃiːf/,/ʃiːf/,2,4,3,Long vowel with fricative coda,drill_420,en,es,machine_translated,jefe,gavilla,,,Vocal larga con coda fricativa
drill_421,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,gin,vision,/dʒ/,/ʒ/,Initial,/dʒɪn/,/vɪʒən/,2,4,3,Voiced affricate vs fricative - rare English contrast,drill_421,en,es,machine_translated,Ginebra,visión,,,Affricada sonora versus fricativa: raro contraste en inglés
drill_422,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,jar,czar,/dʒ/,/z/,Initial,/dʒɑːr/,/zɑːr/,2,4,3,Affricate vs sibilant tests manner perception,drill_422,en,es,machine_translated,frasco,zar,,,Pruebas africadas vs sibilantes: percepción de la forma
drill_423,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,badge,beige,/dʒ/,/ʒ/,Final,/bædʒ/,/beɪʒ/,1,4,3,Final position affricate vs fricative,drill_423,en,es,machine_translated,insignia,beige,,,Posición final africada vs fricativa
drill_424,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,age,Asia,/dʒ/,/ʒ/,Final,/eɪdʒ/,/eɪʒə/,1,4,3,Common word vs near-minimal,drill_424,en,es,machine_translated,edad,Asia,,,Palabra común versus casi mínima
drill_425,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,edge,measure,/dʒ/,/ʒ/,Final,/ɛdʒ/,/mɛʒər/,1,4,3,Medial vs final position comparison,drill_425,en,es,machine_translated,borde,medida,,,Comparación de la posición medial vs final
drill_426,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,ridge,rouge,/dʒ/,/ʒ/,Final,/rɪdʒ/,/ruːʒ/,2,4,3,Different vowels add processing load,drill_426,en,es,machine_translated,cresta,colorete,,,Diferentes vocales añaden carga de procesamiento
drill_427,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,ledge,leisure,/dʒ/,/ʒ/,Final,/lɛdʒ/,/lɛʒər/,2,4,3,Lateral onset with final contrast,drill_427,en,es,machine_translated,repisa,ocio,,,Inicio lateral con contraste final.
drill_428,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,stage,mirage,/dʒ/,/ʒ/,Final,/steɪdʒ/,/mɪrɑːʒ/,1,5,3,Two-syllable comparison tests attention,drill_428,en,es,machine_translated,escenario,espejismo,,,La comparación de dos sílabas pone a prueba la atención.
drill_429,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,page,garage,/dʒ/,/ʒ/,Final,/peɪdʒ/,/ɡərɑːʒ/,1,4,3,Common words with final manner contrast,drill_429,en,es,machine_translated,página,cochera,,,Palabras comunes con contraste de modo final.
drill_430,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,huge,rouge,/dʒ/,/ʒ/,Final,/hjuːdʒ/,/ruːʒ/,1,4,3,Different vowels isolate final contrast,drill_430,en,es,machine_translated,enorme,colorete,,,Diferentes vocales aíslan el contraste final.
drill_431,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,rage,regime,/dʒ/,/ʒ/,Final,/reɪdʒ/,/rəʒiːm/,2,5,3,Multi-syllable with different stress,drill_431,en,es,machine_translated,furia,régimen,,,Varias sílabas con diferente acento.
drill_432,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,cage,camouflage,/dʒ/,/ʒ/,Final,/keɪdʒ/,/kæməflɑːʒ/,1,5,3,Length mismatch focuses on final sound,drill_432,en,es,machine_translated,jaula,camuflaje,,,La falta de coincidencia de longitud se centra en el sonido final.
drill_433,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,George,genre,/dʒ/,/ʒ/,Initial,/dʒɔːrdʒ/,/ʒɑːnrə/,1,4,3,Both have target sound - different position,drill_433,en,es,machine_translated,jorge,género,,,Ambos tienen sonido objetivo - posición diferente
drill_434,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,wedge,beige,/dʒ/,/ʒ/,Final,/wɛdʒ/,/beɪʒ/,2,4,3,Different onsets and vowels focus on coda,drill_434,en,es,machine_translated,cuña,beige,,,Diferentes inicios y vocales se centran en la coda.
drill_435,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,budge,barrage,/dʒ/,/ʒ/,Final,/bʌdʒ/,/bərɑːʒ/,2,5,3,Multi-syllable with stress difference,drill_435,en,es,machine_translated,ceder,bombardeo,,,Varias sílabas con diferencia de acento.
drill_436,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,judge,luge,/dʒ/,/ʒ/,Final,/dʒʌdʒ/,/luːʒ/,1,4,3,Common vs less common with same coda position,drill_436,en,es,machine_translated,juez,trineo,,,Común versus menos común con la misma posición de coda
drill_437,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,lodge,collage,/dʒ/,/ʒ/,Final,/lɑdʒ/,/kəlɑːʒ/,2,5,3,Multi-syllable French borrowing,drill_437,en,es,machine_translated,presentar,collage,,,Préstamo francés de varias sílabas
drill_438,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,siege,prestige,/dʒ/,/ʒ/,Final,/siːdʒ/,/prɛstiːʒ/,2,5,3,Both have long vowel before final,drill_438,en,es,machine_translated,cerco,prestigio,,,Ambos tienen vocal larga antes de final.
drill_439,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,surge,massage,/dʒ/,/ʒ/,Final,/sɜːrdʒ/,/məsɑːʒ/,2,5,3,R-colored vs open vowel before final,drill_439,en,es,machine_translated,aumento,masaje,,,Vocal abierta o de color R antes de la final
drill_440,drill_pack_22,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,merge,mirage,/dʒ/,/ʒ/,Final,/mɜːrdʒ/,/mɪrɑːʒ/,2,5,3,Same nasal onset different vowel and coda,drill_440,en,es,machine_translated,unir,espejismo,,,"Mismo inicio nasal, diferente vocal y coda."
drill_441,drill_pack_23,Voicing Clusters: Initial,Cluster,spy,buy,/sp/,/b/,Cluster,/spaɪ/,/baɪ/,1,3,2,Cluster vs singleton tests aspiration cue,drill_441,en,es,machine_translated,espiar,comprar,,,Señal de aspiración de pruebas de grupo versus singleton
drill_442,drill_pack_23,Voicing Clusters: Initial,Cluster,spin,bin,/sp/,/b/,Cluster,/spɪn/,/bɪn/,1,3,2,Sibilant cluster strips aspiration from stop,drill_442,en,es,machine_translated,girar,papelera,,,Un racimo sibilante despoja a la aspiración del tope
drill_443,drill_pack_23,Voicing Clusters: Initial,Cluster,spit,bit,/sp/,/b/,Cluster,/spɪt/,/bɪt/,1,3,2,Short vowel CVC tests cluster perception,drill_443,en,es,machine_translated,escupir,poco,,,El CVC de vocal corta prueba la percepción de grupos
drill_444,drill_pack_23,Voicing Clusters: Initial,Cluster,spoke,broke,/sp/,/br/,Cluster,/spoʊk/,/broʊk/,1,4,3,Different clusters with diphthong,drill_444,en,es,machine_translated,habló,en bancarrota,,,Diferentes grupos con diptongo.
drill_445,drill_pack_23,Voicing Clusters: Initial,Cluster,star,tar,/st/,/t/,Cluster,/stɑːr/,/tɑːr/,1,3,2,S-cluster vs singleton - aspiration difference,drill_445,en,es,machine_translated,estrella,alquitrán,,,Clúster S vs singleton: diferencia de aspiración
drill_446,drill_pack_23,Voicing Clusters: Initial,Cluster,stain,dane,/st/,/d/,Cluster,/steɪn/,/deɪn/,2,3,2,Cluster onset vs voiced singleton,drill_446,en,es,machine_translated,mancha,danés,,,Inicio en racimo versus singleton sonoro
drill_447,drill_pack_23,Voicing Clusters: Initial,Cluster,steam,dream,/st/,/dr/,Cluster,/stiːm/,/driːm/,1,4,3,Different cluster types with long vowel,drill_447,en,es,machine_translated,vapor,sueño,,,Diferentes tipos de grupos con vocal larga.
drill_448,drill_pack_23,Voicing Clusters: Initial,Cluster,still,dill,/st/,/d/,Cluster,/stɪl/,/dɪl/,1,3,2,Cluster vs voiced stop with lateral coda,drill_448,en,es,machine_translated,aún,eneldo,,,Cluster vs oclusiva sonora con coda lateral
drill_449,drill_pack_23,Voicing Clusters: Initial,Cluster,stone,done,/st/,/d/,Cluster,/stoʊn/,/dʌn/,1,3,2,Near-minimal with vowel difference,drill_449,en,es,machine_translated,piedra,hecho,,,Casi mínimo con diferencia vocal
drill_450,drill_pack_23,Voicing Clusters: Initial,Cluster,stop,drop,/st/,/dr/,Cluster,/stɑp/,/drɑp/,1,4,3,Different clusters - manner and voicing,drill_450,en,es,machine_translated,detener,gota,,,Diferentes grupos: modales y sonoridad.
drill_451,drill_pack_23,Voicing Clusters: Initial,Cluster,scan,can,/sk/,/k/,Cluster,/skæn/,/kæn/,1,3,2,Velar cluster vs singleton,drill_451,en,es,machine_translated,escanear,poder,,,Clúster velar vs singleton
drill_452,drill_pack_23,Voicing Clusters: Initial,Cluster,skip,dip,/sk/,/d/,Cluster,/skɪp/,/dɪp/,1,3,2,Velar cluster vs voiced alveolar,drill_452,en,es,machine_translated,saltar,aderezo,,,Racimo velar vs alveolar sonoro
drill_453,drill_pack_23,Voicing Clusters: Initial,Cluster,slab,lab,/sl/,/l/,Cluster,/slæb/,/læb/,1,3,2,S + liquid cluster vs singleton liquid,drill_453,en,es,machine_translated,losa,laboratorio,,,S + grupo líquido vs líquido singleton
drill_454,drill_pack_23,Voicing Clusters: Initial,Cluster,slide,glide,/sl/,/ɡl/,Cluster,/slaɪd/,/ɡlaɪd/,2,4,3,S-liquid vs voiced stop-liquid cluster,drill_454,en,es,machine_translated,deslizar,planeo,,,Clúster de líquido S frente a líquido de parada sonoro
drill_455,drill_pack_23,Voicing Clusters: Initial,Cluster,snap,nap,/sn/,/n/,Cluster,/snæp/,/næp/,1,3,2,S-nasal cluster vs singleton nasal,drill_455,en,es,machine_translated,quebrar,siesta,,,Grupo nasal S versus nasal único
drill_456,drill_pack_23,Voicing Clusters: Initial,Cluster,snow,know,/sn/,/n/,Cluster,/snoʊ/,/noʊ/,1,3,2,Common words - diphthong context,drill_456,en,es,machine_translated,nieve,saber,,,Palabras comunes - contexto diptongo
drill_457,drill_pack_23,Voicing Clusters: Initial,Cluster,splash,flash,/spl/,/fl/,Cluster,/splæʃ/,/flæʃ/,2,4,3,Three-element vs two-element cluster,drill_457,en,es,machine_translated,chapoteo,destello,,,Clúster de tres elementos versus dos elementos
drill_458,drill_pack_23,Voicing Clusters: Initial,Cluster,spray,pray,/spr/,/pr/,Cluster,/spreɪ/,/preɪ/,1,4,3,S-addition to existing cluster,drill_458,en,es,machine_translated,pulverización,orar,,,Adición S al clúster existente
drill_459,drill_pack_23,Voicing Clusters: Initial,Cluster,strap,trap,/str/,/tr/,Cluster,/stræp/,/træp/,1,3,2,Three-element vs two-element cluster,drill_459,en,es,machine_translated,correa,trampa,,,Clúster de tres elementos versus dos elementos
drill_460,drill_pack_23,Voicing Clusters: Initial,Cluster,string,ring,/str/,/r/,Cluster,/strɪŋ/,/rɪŋ/,1,4,3,Three-element cluster vs singleton,drill_460,en,es,machine_translated,cadena,anillo,,,Clúster de tres elementos vs singleton
drill_461,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,boat,bow,/t/,/∅/,Final,/boʊt/,/boʊ/,1,3,2,Final stop deletion common in CI perception,drill_461,en,es,machine_translated,bote,arco,,,La eliminación de la parada final es común en la percepción de CI
drill_462,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,coat,co,/t/,/∅/,Final,/koʊt/,/koʊ/,1,3,2,Stop coda presence test,drill_462,en,es,machine_translated,abrigo,co,,,Detener prueba de presencia de coda
drill_463,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,date,day,/t/,/∅/,Final,/deɪt/,/deɪ/,1,2,1,High frequency near-minimal,drill_463,en,es,machine_translated,fecha,día,,,Alta frecuencia casi mínima
drill_464,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,gate,gay,/t/,/∅/,Final,/ɡeɪt/,/ɡeɪ/,1,3,2,Velar onset with diphthong,drill_464,en,es,machine_translated,puerta,homosexuales,,,Inicio velar con diptongo
drill_465,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,heat,he,/t/,/∅/,Final,/hiːt/,/hiː/,1,2,1,Simple CVC vs CV comparison,drill_465,en,es,machine_translated,calor,él,,,Comparación simple de CVC y CV
drill_466,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,late,lay,/t/,/∅/,Final,/leɪt/,/leɪ/,1,2,1,Common words test final stop awareness,drill_466,en,es,machine_translated,tarde,poner,,,Palabras comunes prueban la conciencia de la parada final
drill_467,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,might,my,/t/,/∅/,Final,/maɪt/,/maɪ/,1,2,1,Diphthong high frequency pair,drill_467,en,es,machine_translated,podría,mi,,,Par de alta frecuencia diptongo
drill_468,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,neat,knee,/t/,/∅/,Final,/niːt/,/niː/,1,3,2,Nasal onset long vowel,drill_468,en,es,machine_translated,limpio,rodilla,,,Vocal larga de inicio nasal
drill_469,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,seat,sea,/t/,/∅/,Final,/siːt/,/siː/,1,2,1,Sibilant onset very common pair,drill_469,en,es,machine_translated,asiento,mar,,,Par muy común de inicio sibilante
drill_470,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,wait,way,/t/,/∅/,Final,/weɪt/,/weɪ/,1,2,1,Glide onset with diphthong,drill_470,en,es,machine_translated,esperar,forma,,,Inicio del deslizamiento con diptongo
drill_471,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,bead,bee,/d/,/∅/,Final,/biːd/,/biː/,1,3,2,Voiced stop deletion test,drill_471,en,es,machine_translated,talón,abeja,,,Prueba de eliminación de parada por voz
drill_472,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,seed,see,/d/,/∅/,Final,/siːd/,/siː/,1,3,2,Voiced final stop presence,drill_472,en,es,machine_translated,semilla,ver,,,Presencia sonora en la parada final
drill_473,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,feed,fee,/d/,/∅/,Final,/fiːd/,/fiː/,1,3,2,Fricative onset with voiced coda,drill_473,en,es,machine_translated,alimentar,tarifa,,,Inicio fricativo con coda sonora.
drill_474,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,bake,bay,/k/,/∅/,Final,/beɪk/,/beɪ/,1,3,2,Velar stop deletion awareness,drill_474,en,es,machine_translated,hornear,bahía,,,Velar detener la conciencia de eliminación
drill_475,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,make,may,/k/,/∅/,Final,/meɪk/,/meɪ/,1,2,1,Very common pair tests velar coda,drill_475,en,es,machine_translated,hacer,puede,,,Pruebas de pares muy comunes de la coda velar.
drill_476,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,lake,lay,/k/,/∅/,Final,/leɪk/,/leɪ/,1,3,2,Lateral onset with velar coda test,drill_476,en,es,machine_translated,lago,poner,,,Inicio lateral con prueba de coda velar
drill_477,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,goat,go,/t/,/∅/,Final,/ɡoʊt/,/ɡoʊ/,1,2,1,Common pair with diphthong,drill_477,en,es,machine_translated,cabra,ir,,,Par común con diptongo
drill_478,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,night,nigh,/t/,/∅/,Final,/naɪt/,/naɪ/,2,3,2,Less common open syllable word,drill_478,en,es,machine_translated,noche,cerca,,,Palabra de sílaba abierta menos común
drill_479,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,right,rye,/t/,/∅/,Final,/raɪt/,/raɪ/,1,3,2,Liquid onset diphthong pair,drill_479,en,es,machine_translated,bien,centeno,,,Par de diptongos de inicio líquido
drill_480,drill_pack_24,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,sight,sigh,/t/,/∅/,Final,/saɪt/,/saɪ/,1,3,2,Sibilant onset diphthong awareness,drill_480,en,es,machine_translated,vista,suspiro,,,Conciencia de diptongo de inicio sibilante
drill_481,drill_pack_25,Mixed Review: Hardest Pairs,Fricative,sigh,shy,/s/,/ʃ/,Initial,/saɪ/,/ʃaɪ/,1,4,3,Diphthong context masks subtle fricative cue,drill_481,en,es,machine_translated,suspiro,tímido,,,El contexto diptongo enmascara una señal fricativa sutil
drill_482,drill_pack_25,Mixed Review: Hardest Pairs,Liquid,play,pray,/l/,/r/,Cluster,/pleɪ/,/preɪ/,1,4,3,Liquid contrast in cluster position,drill_482,en,es,machine_translated,jugar,orar,,,Contraste líquido en posición cluster
drill_483,drill_pack_25,Mixed Review: Hardest Pairs,Nasal,clam,clan,/m/,/n/,Final,/klæm/,/klæn/,2,4,3,Cluster onset with final nasal place,drill_483,en,es,machine_translated,almeja,clan,,,Inicio del racimo con lugar nasal final.
drill_484,drill_pack_25,Mixed Review: Hardest Pairs,Consonant Manner,ban,van,/b/,/v/,Initial,/bæn/,/væn/,1,4,3,Stop vs fricative manner with same place,drill_484,en,es,machine_translated,prohibición,furgoneta,,,Parada vs manera fricativa con el mismo lugar
drill_485,drill_pack_25,Mixed Review: Hardest Pairs,Vowel Height,full,fool,/ʊ/,/uː/,Medial,/fʊl/,/fuːl/,1,4,3,Back vowel duration distinction,drill_485,en,es,machine_translated,lleno,tonto,,,Distinción de duración de vocales posteriores
drill_486,drill_pack_25,Mixed Review: Hardest Pairs,Diphthong,file,foil,/aɪ/,/ɔɪ/,Medial,/faɪl/,/fɔɪl/,1,4,3,Diphthong onset height difference,drill_486,en,es,machine_translated,archivo,frustrar,,,Diferencia de altura de inicio del diptongo
drill_487,drill_pack_25,Mixed Review: Hardest Pairs,Affricate,chip,ship,/tʃ/,/ʃ/,Initial,/tʃɪp/,/ʃɪp/,1,4,3,Affricate burst vs pure frication,drill_487,en,es,machine_translated,chip,barco,,,Explosión africana versus fricación pura
drill_488,drill_pack_25,Mixed Review: Hardest Pairs,Consonant Voicing,niece,knees,/s/,/z/,Final,/niːs/,/niːz/,1,4,3,Final voicing with nasal onset,drill_488,en,es,machine_translated,sobrina,rodillas,,,Voz final con inicio nasal.
drill_489,drill_pack_25,Mixed Review: Hardest Pairs,Cluster,strap,trap,/str/,/tr/,Cluster,/stræp/,/træp/,1,4,3,Three vs two element cluster,drill_489,en,es,machine_translated,correa,trampa,,,Clúster de tres frente a dos elementos
drill_490,drill_pack_25,Mixed Review: Hardest Pairs,Consonant Manner,goat,go,/t/,/∅/,Final,/ɡoʊt/,/ɡoʊ/,1,4,3,Final consonant presence detection,drill_490,en,es,machine_translated,cabra,ir,,,Detección de presencia de consonantes finales
drill_491,drill_pack_25,Mixed Review: Hardest Pairs,Vowel Height,bit,beat,/ɪ/,/iː/,Medial,/bɪt/,/biːt/,1,4,3,Front vowel height with duration cue,drill_491,en,es,machine_translated,poco,derrotar,,,Altura de la vocal anterior con indicación de duración.
drill_492,drill_pack_25,Mixed Review: Hardest Pairs,Fricative,plus,plush,/s/,/ʃ/,Final,/plʌs/,/plʌʃ/,1,4,3,Cluster onset with final sibilant place,drill_492,en,es,machine_translated,más,felpa,,,Inicio del racimo con lugar final sibilante.
drill_493,drill_pack_25,Mixed Review: Hardest Pairs,Liquid,while,wire,/l/,/r/,Final,/waɪl/,/waɪr/,1,4,3,Final liquid in diphthong context,drill_493,en,es,machine_translated,mientras,cable,,,Líquido final en contexto diptongo
drill_494,drill_pack_25,Mixed Review: Hardest Pairs,Nasal,seam,seen,/m/,/n/,Final,/siːm/,/siːn/,1,4,3,Final nasal place without visual cue,drill_494,en,es,machine_translated,costura,visto,,,Lugar nasal final sin señal visual
drill_495,drill_pack_25,Mixed Review: Hardest Pairs,Consonant Voicing,proof,prove,/f/,/v/,Final,/pruːf/,/pruːv/,1,4,3,Final fricative voicing cluster onset,drill_495,en,es,machine_translated,prueba,probar,,,Inicio del grupo de sonoridad fricativa final
drill_496,drill_pack_25,Mixed Review: Hardest Pairs,Diphthong,vice,voice,/aɪ/,/ɔɪ/,Medial,/vaɪs/,/vɔɪs/,1,4,3,Fricative frame with diphthong contrast,drill_496,en,es,machine_translated,vicio,voz,,,Marco fricativo con contraste diptongo.
drill_497,drill_pack_25,Mixed Review: Hardest Pairs,Affricate,badge,beige,/dʒ/,/ʒ/,Final,/bædʒ/,/beɪʒ/,1,5,3,Voiced affricate vs fricative in final,drill_497,en,es,machine_translated,insignia,beige,,,Affricada sonora vs fricativa en la final
drill_498,drill_pack_25,Mixed Review: Hardest Pairs,Cluster,splash,flash,/spl/,/fl/,Cluster,/splæʃ/,/flæʃ/,2,5,3,Three vs two element cluster complex,drill_498,en,es,machine_translated,chapoteo,destello,,,Complejo de clústeres de tres frente a dos elementos
drill_499,drill_pack_25,Mixed Review: Hardest Pairs,Consonant Manner,berry,very,/b/,/v/,Initial,/bɛri/,/vɛri/,1,4,3,Two-syllable manner contrast,drill_499,en,es,machine_translated,baya,muy,,,Contraste de manera bisílaba
