id,scenario_id,speaker,text_en,order,source_row_id,text_es,source_language,target_language,translation_status
scn_volunteer_orientation_07,scn_volunteer_orientation,Coordinator,You can set a recurring schedule in our app. It'll send you a reminder the day before. You'll also need to wear closed-toe shoes and tie back long hair.,7,scn_volunteer_orientation_07,Puede establecer un horario recurrente en nuestra aplicación. Te enviará un recordatorio el día anterior. También deberás usar zapatos cerrados y recoger el cabello largo.,en,es,machine_translated
scn_volunteer_orientation_08,scn_volunteer_orientation,Volunteer,Got it. Is parking available here or should I take the bus?,8,scn_volunteer_orientation_08,Entiendo. ¿Hay aparcamiento disponible aquí o debo tomar el autobús?,en,es,machine_translated
scn_sports_game_01,scn_sports_game,Friend A,Can you believe that play? The shortstop made an incredible diving catch.,1,scn_sports_game_01,¿Puedes creer esa obra? El campocorto hizo una increíble atrapada en picada.,en,es,machine_translated
scn_sports_game_02,scn_sports_game,Friend B,I know. That saved at least two runs. Hey do you want another hot dog?,2,scn_sports_game_02,"Lo sé. Eso salvó al menos dos carreras. Oye, ¿quieres otro hot dog?",en,es,machine_translated
scn_sports_game_03,scn_sports_game,Friend A,Sure. And can you grab me a lemonade too? Here's a twenty.,3,scn_sports_game_03,Seguro. ¿Y puedes traerme una limonada también? Aquí tienes veinte.,en,es,machine_translated
scn_sports_game_04,scn_sports_game,Friend B,Got it. The line was pretty long last time. I'll probably miss the next inning.,4,scn_sports_game_04,Entiendo. La fila fue bastante larga la última vez. Probablemente me perderé la próxima entrada.,en,es,machine_translated
scn_sports_game_05,scn_sports_game,Friend A,No rush. It's only the fifth inning. The score is still three to one.,5,scn_sports_game_05,Sin prisas. Es sólo la quinta entrada. El marcador sigue siendo de tres a uno.,en,es,machine_translated
scn_sports_game_06,scn_sports_game,Friend B,I think our team can pull ahead if Rodriguez comes up to bat with runners on.,6,scn_sports_game_06,Creo que nuestro equipo puede salir adelante si Rodríguez llega al bate con corredores.,en,es,machine_translated
scn_sports_game_07,scn_sports_game,Friend A,He's been on fire this season. Twelve home runs in the last thirty games.,7,scn_sports_game_07,Ha estado en llamas esta temporada. Doce jonrones en los últimos treinta partidos.,en,es,machine_translated
scn_sports_game_08,scn_sports_game,Friend B,Okay I'm heading to the concession stand. Save my seat. I'll be right back.,8,scn_sports_game_08,"Bien, me dirijo al puesto de comida. Guarda mi asiento. Ya vuelvo.",en,es,machine_translated
scn_movie_night_01,scn_movie_night,Friend A,So what are we watching tonight? I brought popcorn and candy.,1,scn_movie_night_01,"Entonces, ¿qué veremos esta noche? Traje palomitas de maíz y dulces.",en,es,machine_translated
scn_movie_night_02,scn_movie_night,Friend B,I was thinking either a comedy or that new thriller everyone's been talking about.,2,scn_movie_night_02,Estaba pensando en una comedia o en ese nuevo thriller del que todo el mundo habla.,en,es,machine_translated
scn_movie_night_03,scn_movie_night,Friend A,What's the thriller called? Is it the one with Sandra Bullock?,3,scn_movie_night_03,¿Cómo se llama el thriller? ¿Es el de Sandra Bullock?,en,es,machine_translated
scn_movie_night_04,scn_movie_night,Friend B,No it's called The Last Signal. It came out on streaming last Friday.,4,scn_movie_night_04,"No, se llama La última señal. Salió en streaming el viernes pasado.",en,es,machine_translated
scn_movie_night_05,scn_movie_night,Friend A,Oh I've heard good things about that one. Is it really scary though? I don't do well with jump scares.,5,scn_movie_night_05,"Oh, he oído cosas buenas sobre ese. ¿Es realmente aterrador? No me van bien los sobresaltos.",en,es,machine_translated
scn_movie_night_06,scn_movie_night,Friend B,It's more suspenseful than scary. No jump scares from what I've read. Should I put it on?,6,scn_movie_night_06,Es más suspenso que aterrador. No hay sobresaltos por lo que he leído. ¿Debería ponérmelo?,en,es,machine_translated
scn_movie_night_07,scn_movie_night,Friend A,Sure let's try it. If it's too intense we can always switch. Do you want butter on the popcorn?,7,scn_movie_night_07,"Claro, intentémoslo. Si es demasiado intenso siempre podemos cambiar. ¿Quieres mantequilla para las palomitas de maíz?",en,es,machine_translated
scn_movie_night_08,scn_movie_night,Friend B,Yes please. And grab a couple of blankets from the closet. It's cold in here.,8,scn_movie_night_08,"Sí, por favor. Y coge un par de mantas del armario. Hace frío aquí.",en,es,machine_translated
scn_community_garden_01,scn_community_garden,Manager,Hi there. Are you interested in getting a garden plot this season?,1,scn_community_garden_01,Hola. ¿Estás interesado en conseguir una parcela de jardín esta temporada?,en,es,machine_translated
scn_community_garden_02,scn_community_garden,Gardener,Yes. My apartment doesn't have any outdoor space so this would be perfect.,2,scn_community_garden_02,"Sí. Mi apartamento no tiene espacio al aire libre, por lo que sería perfecto.",en,es,machine_translated
scn_community_garden_03,scn_community_garden,Manager,We have a few plots available. The small ones are four feet by eight feet and cost forty dollars per year.,3,scn_community_garden_03,Disponemos de algunas parcelas. Los pequeños miden cuatro pies por ocho pies y cuestan cuarenta dólares al año.,en,es,machine_translated
scn_community_garden_04,scn_community_garden,Gardener,That sounds just right. What's included with the plot?,4,scn_community_garden_04,Eso suena perfecto. ¿Qué incluye la trama?,en,es,machine_translated
scn_community_garden_05,scn_community_garden,Manager,You get access to the shared tool shed water spigots and the compost bins. We also hold monthly workshops.,5,scn_community_garden_05,Tienes acceso a los grifos de agua del cobertizo de herramientas compartido y a los contenedores de abono. También realizamos talleres mensuales.,en,es,machine_translated
scn_community_garden_06,scn_community_garden,Gardener,Are there any rules about what I can grow?,6,scn_community_garden_06,¿Existen reglas sobre lo que puedo cultivar?,en,es,machine_translated
scn_community_garden_07,scn_community_garden,Manager,No restrictions on vegetables or flowers. We just ask that you keep your plot weeded and don't use any chemical pesticides.,7,scn_community_garden_07,No hay restricciones sobre verduras o flores. Sólo le pedimos que mantenga su parcela desyerbada y no utilice pesticidas químicos.,en,es,machine_translated
scn_community_garden_08,scn_community_garden,Gardener,That's fine with me. When does the growing season officially start?,8,scn_community_garden_08,Eso está bien para mí. ¿Cuándo comienza oficialmente la temporada de crecimiento?,en,es,machine_translated
scn_dance_class_01,scn_dance_class,Instructor,Welcome to beginner salsa. Is this your first dance class?,1,scn_dance_class_01,Bienvenido a la salsa para principiantes. ¿Es esta tu primera clase de baile?,en,es,machine_translated
scn_dance_class_02,scn_dance_class,Student,Yes. I've never taken any kind of dance class before. I'm pretty nervous.,2,scn_dance_class_02,Sí. Nunca antes había tomado ningún tipo de clase de baile. Estoy bastante nervioso.,en,es,machine_translated
scn_dance_class_03,scn_dance_class,Instructor,Don't worry at all. Everyone here started with zero experience. The first thing we learn is the basic step.,3,scn_dance_class_03,No te preocupes en absoluto. Todos aquí comenzaron sin experiencia. Lo primero que aprendemos es el paso básico.,en,es,machine_translated
scn_dance_class_04,scn_dance_class,Student,Do I need a partner or can I come alone?,4,scn_dance_class_04,¿Necesito pareja o puedo venir solo?,en,es,machine_translated
scn_dance_class_05,scn_dance_class,Instructor,You can come alone. We rotate partners throughout the class so everyone dances with everyone.,5,scn_dance_class_05,Puedes venir solo. Rotamos parejas a lo largo de la clase para que todos bailen con todos.,en,es,machine_translated
scn_dance_class_06,scn_dance_class,Student,That's a relief. How long is each session?,6,scn_dance_class_06,Eso es un alivio. ¿Cuánto dura cada sesión?,en,es,machine_translated
scn_dance_class_07,scn_dance_class,Instructor,One hour every Wednesday at seven. The eight-week series is a hundred and twenty dollars or you can drop in for eighteen per class.,7,scn_dance_class_07,Una hora todos los miércoles a las siete. La serie de ocho semanas cuesta ciento veinte dólares o puedes venir por dieciocho por clase.,en,es,machine_translated
scn_dance_class_08,scn_dance_class,Student,I'll start with the drop-in option and see how I like it. Should I wear special shoes?,8,scn_dance_class_08,Comenzaré con la opción directa y veré si me gusta. ¿Debo usar zapatos especiales?,en,es,machine_translated
scn_hotel_checkin_late_01,scn_hotel_checkin_late,Clerk,Good evening. Welcome to the Riverside Inn. Are you checking in?,1,scn_hotel_checkin_late_01,Buenas noches. Bienvenido al Riverside Inn. ¿Estás registrando?,en,es,machine_translated
scn_hotel_checkin_late_02,scn_hotel_checkin_late,Guest,Yes I'm sorry I'm arriving so late. My flight was delayed three hours. The reservation is under Martinez.,2,scn_hotel_checkin_late_02,"Sí, lamento llegar tan tarde. Mi vuelo se retrasó tres horas. La reserva está a cargo de Martínez.",en,es,machine_translated
scn_hotel_checkin_late_03,scn_hotel_checkin_late,Clerk,No problem at all. I have your reservation right here. A queen room for three nights?,3,scn_hotel_checkin_late_03,No hay ningún problema. Tengo tu reserva aquí mismo. ¿Una habitación queen por tres noches?,en,es,machine_translated
scn_hotel_checkin_late_04,scn_hotel_checkin_late,Guest,That's correct. Is the restaurant still open? I haven't had dinner yet.,4,scn_hotel_checkin_late_04,Eso es correcto. ¿El restaurante sigue abierto? Aún no he cenado.,en,es,machine_translated
scn_hotel_checkin_late_05,scn_hotel_checkin_late,Clerk,The restaurant closes at ten but room service is available until midnight. I can leave a menu in your room.,5,scn_hotel_checkin_late_05,El restaurante cierra a las diez pero el servicio de habitaciones está disponible hasta medianoche. Puedo dejar un menú en tu habitación.,en,es,machine_translated
scn_hotel_checkin_late_06,scn_hotel_checkin_late,Guest,That would be wonderful. What floor am I on?,6,scn_hotel_checkin_late_06,Sería maravilloso. ¿En qué piso estoy?,en,es,machine_translated
scn_hotel_checkin_late_07,scn_hotel_checkin_late,Clerk,Room four-twelve on the fourth floor. The elevator is just past the lobby. Breakfast is from six thirty to ten in the dining room.,7,scn_hotel_checkin_late_07,Habitación cuatro-doce en el cuarto piso. El ascensor está justo después del vestíbulo. El desayuno se sirve de seis y media a diez en el comedor.,en,es,machine_translated
scn_hotel_checkin_late_08,scn_hotel_checkin_late,Guest,Thank you. Could I also get a late checkout on my last day? My flight isn't until four.,8,scn_hotel_checkin_late_08,Gracias. ¿También podría obtener un late check out en mi último día? Mi vuelo no sale hasta las cuatro.,en,es,machine_translated
scn_car_rental_return_01,scn_car_rental_return,Agent,Welcome back. Are you returning a vehicle today?,1,scn_car_rental_return_01,Bienvenido de nuevo. ¿Vas a devolver un vehículo hoy?,en,es,machine_translated
scn_car_rental_return_02,scn_car_rental_return,Customer,Yes. It's the blue Camry parked in slot seventeen. Here are the keys.,2,scn_car_rental_return_02,Sí. Es el Camry azul estacionado en la ranura diecisiete. Aquí están las claves.,en,es,machine_translated
scn_car_rental_return_03,scn_car_rental_return,Agent,Thank you. Let me walk around and do a quick inspection. Did the car run well for you?,3,scn_car_rental_return_03,Gracias. Déjame caminar y hacer una inspección rápida. ¿El auto te funcionó bien?,en,es,machine_translated
scn_car_rental_return_04,scn_car_rental_return,Customer,It ran great. I did put a lot of miles on it though. I drove about six hundred miles total.,4,scn_car_rental_return_04,Funcionó muy bien. Aunque le hice muchos kilómetros. Conduje unas seiscientas millas en total.,en,es,machine_translated
scn_car_rental_return_05,scn_car_rental_return,Agent,That's fine. Your plan includes unlimited mileage. I do see the gas tank is at about a quarter. You prepaid for a full tank right?,5,scn_car_rental_return_05,"Está bien. Tu plan incluye kilometraje ilimitado. Veo que el tanque de gasolina está a aproximadamente un cuarto. Pagaste por adelantado el tanque lleno, ¿verdad?",en,es,machine_translated
scn_car_rental_return_06,scn_car_rental_return,Customer,Yes I chose the prepaid fuel option when I picked it up.,6,scn_car_rental_return_06,"Sí, elegí la opción de combustible prepago cuando lo recogí.",en,es,machine_translated
scn_car_rental_return_07,scn_car_rental_return,Agent,Then you're all set. No additional charges. Your final receipt will be emailed to the address on file within twenty-four hours.,7,scn_car_rental_return_07,Entonces ya está todo listo. Sin cargos adicionales. Su recibo final se enviará por correo electrónico a la dirección registrada dentro de las veinticuatro horas.,en,es,machine_translated
scn_car_rental_return_08,scn_car_rental_return,Customer,Perfect. Can you point me toward the airport shuttle?,8,scn_car_rental_return_08,Perfecto. ¿Puedes indicarme el servicio de transporte al aeropuerto?,en,es,machine_translated
scn_train_station_01,scn_train_station,Agent,How can I help you?,1,scn_train_station_01,¿Le puedo ayudar en algo?,en,es,machine_translated
scn_train_station_02,scn_train_station,Passenger,I need two tickets to Philadelphia on the next available train.,2,scn_train_station_02,Necesito dos billetes a Filadelfia en el próximo tren disponible.,en,es,machine_translated
scn_train_station_03,scn_train_station,Agent,The next train departs at two forty-five from platform three. Would you like coach or business class?,3,scn_train_station_03,El próximo tren sale a las dos cuarenta y cinco del andén tres. ¿Quieres clase turista o ejecutiva?,en,es,machine_translated
scn_train_station_04,scn_train_station,Passenger,What's the price difference?,4,scn_train_station_04,¿Cuál es la diferencia de precio?,en,es,machine_translated
scn_train_station_05,scn_train_station,Agent,Coach is forty-seven dollars each and business class is seventy-two. Business class includes wider seats and a quiet car option.,5,scn_train_station_05,"En clase turista cuesta cuarenta y siete dólares cada uno y en clase ejecutiva, setenta y dos. La clase ejecutiva incluye asientos más amplios y una opción de automóvil silencioso.",en,es,machine_translated
scn_train_station_06,scn_train_station,Passenger,Coach is fine for both tickets. Can we pick our seats?,6,scn_train_station_06,El autocar está bien para ambos billetes. ¿Podemos elegir nuestros asientos?,en,es,machine_translated
scn_train_station_07,scn_train_station,Agent,Seating is first come first served in coach. I'd suggest boarding early for the best selection. The trip takes about an hour and forty minutes.,7,scn_train_station_07,Los asientos se asignan por orden de llegada en clase turista. Sugeriría abordar temprano para tener la mejor selección. El viaje dura aproximadamente una hora y cuarenta minutos.,en,es,machine_translated
scn_train_station_08,scn_train_station,Passenger,Thank you. Is there food available on the train?,8,scn_train_station_08,Gracias. ¿Hay comida disponible en el tren?,en,es,machine_translated
scn_border_crossing_01,scn_border_crossing,Officer,Good afternoon. Passports and identification for everyone in the vehicle please.,1,scn_border_crossing_01,"Buenas tardes. Pasaportes e identificación para todos en el vehículo, por favor.",en,es,machine_translated
scn_border_crossing_02,scn_border_crossing,Traveler,Here are our passports. There are two of us.,2,scn_border_crossing_02,Aquí están nuestros pasaportes. Somos dos.,en,es,machine_translated
scn_border_crossing_03,scn_border_crossing,Officer,What is the purpose of your visit?,3,scn_border_crossing_03,¿Cuál es el propósito de su visita?,en,es,machine_translated
scn_border_crossing_04,scn_border_crossing,Traveler,We're on vacation. We're spending four days in Vancouver visiting friends.,4,scn_border_crossing_04,Estamos de vacaciones. Pasaremos cuatro días en Vancouver visitando amigos.,en,es,machine_translated
scn_border_crossing_05,scn_border_crossing,Officer,Where will you be staying?,5,scn_border_crossing_05,¿Dónde te alojarás?,en,es,machine_translated
scn_border_crossing_06,scn_border_crossing,Traveler,At our friend's home on West Eighth Avenue. I have the address written down if you need it.,6,scn_border_crossing_06,En la casa de nuestro amigo en la Octava Avenida Oeste. Tengo la dirección anotada por si la necesitas.,en,es,machine_translated
scn_border_crossing_07,scn_border_crossing,Officer,That won't be necessary. Are you bringing any food alcohol or tobacco into the country?,7,scn_border_crossing_07,"Eso no será necesario. ¿Traes algún alimento, alcohol o tabaco al país?",en,es,machine_translated
scn_border_crossing_08,scn_border_crossing,Traveler,No. Just our personal belongings and clothes.,8,scn_border_crossing_08,No. Sólo nuestras pertenencias personales y ropa.,en,es,machine_translated
scn_tour_guide_01,scn_tour_guide,Guide,Welcome to the historic downtown walking tour. My name is Marcus and I'll be your guide for the next ninety minutes.,1,scn_tour_guide_01,Bienvenido al recorrido a pie por el centro histórico. Mi nombre es Marcus y seré tu guía durante los próximos noventa minutos.,en,es,machine_translated
scn_tour_guide_02,scn_tour_guide,Tourist,Hi Marcus. Is it okay to take photos along the way?,2,scn_tour_guide_02,Hola marcus. ¿Está bien tomar fotografías en el camino?,en,es,machine_translated
scn_tour_guide_03,scn_tour_guide,Guide,Absolutely. I'll point out the best photo spots. We're starting here at the old courthouse which was built in eighteen seventy-six.,3,scn_tour_guide_03,Absolutamente. Señalaré los mejores lugares para tomar fotografías. Comenzamos aquí en el antiguo palacio de justicia que se construyó en mil ochocientos setenta y seis.,en,es,machine_translated
scn_tour_guide_04,scn_tour_guide,Tourist,It's beautiful. Is it still a working courthouse?,4,scn_tour_guide_04,Es hermoso. ¿Sigue siendo un juzgado en funcionamiento?,en,es,machine_translated
scn_tour_guide_05,scn_tour_guide,Guide,No it was converted into a museum in nineteen ninety-five. Our next stop is the waterfront which is about a five minute walk from here.,5,scn_tour_guide_05,"No, se convirtió en museo en mil novecientos noventa y cinco. Nuestra siguiente parada es el paseo marítimo, que está a unos cinco minutos a pie desde aquí.",en,es,machine_translated
scn_tour_guide_06,scn_tour_guide,Tourist,How many stops are there on the tour total?,6,scn_tour_guide_06,¿Cuántas paradas hay en el total del recorrido?,en,es,machine_translated
scn_tour_guide_07,scn_tour_guide,Guide,Seven stops in all. We'll end at the farmer's market where you'll have free time to explore. I recommend the fresh cider stand.,7,scn_tour_guide_07,Siete paradas en total. Terminaremos en el mercado de agricultores donde tendrás tiempo libre para explorar. Recomiendo el puesto de sidra fresca.,en,es,machine_translated
scn_tour_guide_08,scn_tour_guide,Tourist,That sounds wonderful. Do you have a map of the route we can follow along with?,8,scn_tour_guide_08,Eso suena maravilloso. ¿Tienes un mapa de la ruta que podemos seguir?,en,es,machine_translated
scn_cruise_ship_01,scn_cruise_ship,Staff,Welcome aboard. May I see your boarding pass and photo ID?,1,scn_cruise_ship_01,Bienvenido a bordo. ¿Puedo ver su tarjeta de embarque y su identificación con fotografía?,en,es,machine_translated
scn_cruise_ship_02,scn_cruise_ship,Passenger,Here you go. This is our first cruise. We're very excited.,2,scn_cruise_ship_02,Aquí tienes. Este es nuestro primer crucero. Estamos muy emocionados.,en,es,machine_translated
scn_cruise_ship_03,scn_cruise_ship,Staff,You're going to have a wonderful time. Your cabin is on deck seven room seven-fourteen. Take the elevators to the right.,3,scn_cruise_ship_03,"Lo vas a pasar maravilloso. Su camarote está en la cubierta siete, habitación siete catorce. Tome los ascensores de la derecha.",en,es,machine_translated
scn_cruise_ship_04,scn_cruise_ship,Passenger,Thank you. What time do we set sail?,4,scn_cruise_ship_04,Gracias. ¿A qué hora zarpamos?,en,es,machine_translated
scn_cruise_ship_05,scn_cruise_ship,Staff,We depart at five o'clock. There's a mandatory safety drill at four fifteen. You'll hear an announcement and head to your muster station.,5,scn_cruise_ship_05,Salimos a las cinco en punto. Hay un simulacro de seguridad obligatorio a las cuatro y cuarto. Escucharás un anuncio y te dirigirás a tu puesto de reunión.,en,es,machine_translated
scn_cruise_ship_06,scn_cruise_ship,Passenger,Where is our muster station?,6,scn_cruise_ship_06,¿Dónde está nuestro puesto de reunión?,en,es,machine_translated
scn_cruise_ship_07,scn_cruise_ship,Staff,Station D on deck three. It's marked on the map behind your cabin door. Dinner tonight is at seven in the main dining room on deck five.,7,scn_cruise_ship_07,Estación D en la cubierta tres. Está marcado en el mapa detrás de la puerta de tu cabina. Esta noche la cena es a las siete en el comedor principal de la cubierta cinco.,en,es,machine_translated
scn_cruise_ship_08,scn_cruise_ship,Passenger,Is the dining room formal or can we wear casual clothes?,8,scn_cruise_ship_08,¿El comedor es formal o podemos usar ropa informal?,en,es,machine_translated
scn_bus_tour_01,scn_bus_tour,Guide,Good morning everyone. Welcome to the Hollywood sightseeing tour. We'll be making six stops over the next three hours.,1,scn_bus_tour_01,Buenos días a todos. Bienvenido al recorrido turístico por Hollywood. Haremos seis paradas durante las próximas tres horas.,en,es,machine_translated
scn_bus_tour_02,scn_bus_tour,Tourist,Can we get off the bus at each stop?,2,scn_bus_tour_02,¿Podemos bajar del autobús en cada parada?,en,es,machine_translated
scn_bus_tour_03,scn_bus_tour,Guide,Yes this is a hop-on hop-off tour. You can stay as long as you want and catch the next bus. They come every twenty minutes.,3,scn_bus_tour_03,"Sí, este es un recorrido con paradas libres. Puedes quedarte todo el tiempo que quieras y coger el próximo autobús. Vienen cada veinte minutos.",en,es,machine_translated
scn_bus_tour_04,scn_bus_tour,Tourist,Where's the best stop for taking pictures of the Hollywood sign?,4,scn_bus_tour_04,¿Cuál es la mejor parada para tomar fotografías del cartel de Hollywood?,en,es,machine_translated
scn_bus_tour_05,scn_bus_tour,Guide,Stop number four at Griffith Observatory has the best view. I'd recommend spending about forty-five minutes there.,5,scn_bus_tour_05,La parada número cuatro en el Observatorio Griffith tiene la mejor vista. Recomiendo pasar unos cuarenta y cinco minutos allí.,en,es,machine_translated
scn_bus_tour_06,scn_bus_tour,Tourist,And where does the tour end?,6,scn_bus_tour_06,¿Y dónde termina el recorrido?,en,es,machine_translated
scn_bus_tour_07,scn_bus_tour,Guide,It loops back here to Hollywood Boulevard. The last bus of the day leaves Griffith at five thirty. Make sure you don't miss it.,7,scn_bus_tour_07,Vuelve aquí hasta Hollywood Boulevard. El último autobús del día sale de Griffith a las cinco y media. Asegúrate de no perdértelo.,en,es,machine_translated
scn_bus_tour_08,scn_bus_tour,Tourist,Thank you. Is there a restroom on the bus?,8,scn_bus_tour_08,Gracias. ¿Hay un baño en el autobús?,en,es,machine_translated
scn_roadside_assist_tow_01,scn_roadside_assist_tow,Driver,Are you the one who called about the breakdown? Is this your silver SUV?,1,scn_roadside_assist_tow_01,¿Eres tú quien llamó por la avería? ¿Es este tu SUV plateado?,en,es,machine_translated
scn_roadside_assist_tow_02,scn_roadside_assist_tow,Motorist,Yes that's me. Thank you for getting here so quickly.,2,scn_roadside_assist_tow_02,"Sí, ese soy yo. Gracias por llegar hasta aquí tan rápido.",en,es,machine_translated
scn_roadside_assist_tow_03,scn_roadside_assist_tow,Driver,No problem. The dispatch said your engine overheated. Did you see any steam or warning lights?,3,scn_roadside_assist_tow_03,Ningún problema. El despacho dijo que su motor se sobrecalentó. ¿Viste vapor o luces de advertencia?,en,es,machine_translated
scn_roadside_assist_tow_04,scn_roadside_assist_tow,Motorist,The temperature gauge went into the red and then steam started coming from under the hood.,4,scn_roadside_assist_tow_04,El indicador de temperatura se puso rojo y luego empezó a salir vapor de debajo del capó.,en,es,machine_translated
scn_roadside_assist_tow_05,scn_roadside_assist_tow,Driver,Sounds like it could be the radiator or a blown hose. I'll need to tow it. Where's your preferred shop?,5,scn_roadside_assist_tow_05,Parece que podría ser el radiador o una manguera rota. Necesitaré remolcarlo. ¿Dónde está tu tienda preferida?,en,es,machine_translated
scn_roadside_assist_tow_06,scn_roadside_assist_tow,Motorist,I usually go to Valley Auto on Pine Street. Is that within the towing range?,6,scn_roadside_assist_tow_06,Normalmente voy a Valley Auto en Pine Street. ¿Está eso dentro del alcance de remolque?,en,es,machine_translated
scn_roadside_assist_tow_07,scn_roadside_assist_tow,Driver,That's about eight miles from here. Your plan covers up to fifteen miles so you're good. Grab your personal items and you can ride in the cab with me.,7,scn_roadside_assist_tow_07,"Eso está a unas ocho millas de aquí. Tu plan cubre hasta quince millas, así que estás bien. Coge tus artículos personales y podrás viajar en el taxi conmigo.",en,es,machine_translated
scn_roadside_assist_tow_08,scn_roadside_assist_tow,Motorist,Let me get my bag and my phone charger. Will the shop be open when we arrive?,8,scn_roadside_assist_tow_08,Déjame coger mi bolso y el cargador de mi teléfono. ¿La tienda estará abierta cuando lleguemos?,en,es,machine_translated
